doorbell:8.818;6.400033029203749;0.00292919921875;0.04266666666666665;0.0030236665613844905;0.022254996655593412;577.5206444984641;
doorbell:11.223;6.400006714706338;0.002978515625;0.04266666666666665;5.887791773431694E-4;0.0040406378994274255;657.9276898796811;
doorbell:22.979;6.4000134175781405;0.00772412109375;0.04266666666666665;6.23285981727118E-4;0.006606336950865374;601.7482019280571;
doorbell:13.565;6.400012277901844;0.00385400390625;0.04266666666666665;4.978225475946347E-4;0.006624262798588733;632.7680733385383;
doorbell:22.296;6.400003103203128;0.00750048828125;0.04266666666666665;5.8416303387431596E-5;9.279577293064274E-4;654.5709568888736;
doorknock:14.856;6.400021347615432;0.0040673828125;0.04266666666666665;2.9847257882803524E-4;0.007734650891316967;653.9503031006038;
doorknock:16.483;6.4000040473465125;0.0025673828125;0.04266666666666665;7.453782440936854E-5;0.0014505518813881172;656.6270117477317;
doorknock:16.243;6.300003681718949;0.00308984375;0.04199999999999999;4.2370507283464925E-5;0.0010727223424681896;643.9189033141395;
doorknock:18.497;6.40000378724428;0.0035029296875;0.04266666666666665;6.545017232897709E-5;0.0013357152617502381;661.2995506959464;
doorknock:15.474;6.400007812341457;0.00319580078125;0.04266666666666665;1.6898492176591133E-4;0.00343762724656317;664.8805312306447;
telephone:23.142;6.400022790118987;0.00659423828125;0.04266666666666665;0.0020870173222939372;0.015886889900861224;604.2880229587053;
telephone:17.908;6.400023963725443;0.00917578125;0.04266666666666665;6.367122840720541E-4;0.010524983667922195;655.5306893526771;
telephone:22.079;6.400008990423473;0.006611328125;0.04266666666666665;1.669611311559994E-4;0.0032238640078023797;665.9736181735892;
telephone:7.81;6.400066101110371;0.0019267578125;0.04266666666666665;0.0038825386928001133;0.0453556284892857;472.66172393200196;
telephone:22.36;6.400022588642795;0.00798486328125;0.04266666666666665;0.0015489609912250992;0.014379013607854955;607.8887405512722;
dogbark:13.593;6.300035293922245;0.00433056640625;0.04199999999999999;6.981536916193467E-4;0.014118174302131867;609.8767626178304;
dogbark:15.309;6.400012167324692;0.00370068359375;0.04266666666666665;1.8550481641335624E-4;0.004536583000209922;645.2613037374106;
dogbark:16.812;6.40000350346127;0.00289892578125;0.04266666666666665;5.868442932959864E-5;0.0011781651065431152;660.3671582355628;
dogbark:8.651;6.400004221011341;0.00184326171875;0.04266666666666665;4.520004716536362E-4;0.002743481688572387;689.706731200081;
dogbark:16.394;6.400005028818932;0.0027001953125;0.04266666666666665;1.2119806546309117E-4;0.0021086474565329377;653.2813666979534;
siren:22.773;6.400095696631952;0.00900830078125;0.04266666666666665;0.003433675809666451;0.05667661266982051;324.7194988563841;
siren:9.789;6.300014270791871;0.00285791015625;0.04199999999999999;0.001662664631028623;0.011346816519718887;553.8733261297605;
siren:19.431;6.4000294718656825;0.006046875;0.04266666666666665;0.0027558580358824016;0.022946555115305085;533.2602382683298;
siren:17.15;6.400010620389104;0.00488037109375;0.04266666666666665;1.939403640755446E-4;0.004141950393845019;651.3706881735046;
siren:13.873;6.400016899284739;0.00608984375;0.04266666666666665;0.0020371102387407047;0.011836431048474592;604.2623261129391;
